Set Name,Cycle,Time(ms),ZTip Displacement(um),ZBase Displacement(um),Current Size (um),ZForce(uN),XTip Displacement(um),XBase Displacement(um),XForce(uN),Temperature (°C)
Data1,1-Hold,424800,401.49,0.3,-77.8903,-12134.6,145.034,7494.3,222253,32.3
Data1,1-Hold,425000,398.55,0.3,-74.9504,-12045.7,143.368,7501.4,222430,32.3
Data1,1-Hold,425200,397.08,0.4,-73.4805,-12001.2,183.449,7496.7,221330,32.3
Data1,1-Hold,425400,393.357,0.3,-69.7566,-11888.6,185.507,7480.1,220811,32.1
Data1,1-Hold,425600,400.706,0.3,-77.1063,-12110.9,200.304,7456.8,219756,32.1
Data1,1-Hold,425800,404.92,0.2,-81.3202,-12241.4,216.572,7428.4,218468,32.1
Data1,1-Hold,426000,410.604,0.4,-87.004,-12410.2,215.2,7387.1,217369,32.1
Data1,1-Hold,426200,409.722,0.4,-86.122,-12380.5,228.429,7340,215662,32.1
Data1,1-Hold,426400,417.072,0.4,-93.4717,-12602.8,213.632,7291.3,214498,32.1
Data1,1-Hold,426600,422.951,0.4,-99.3515,-12789.8,241.953,7251.1,212437,32.1
Data1,1-Hold,426800,419.326,0.3,-95.7256,-12680.1,182.763,7216.2,212963,32.1
Data1,1-Hold,427000,420.11,0.3,-96.5096,-12697.8,149.836,7203.1,213391,32.1
Data1,1-Hold,427200,427.263,0.3,-103.663,-12914.1,171.983,7192.4,212494,32.1
Data1,1-Hold,427400,430.007,0.3,-106.407,-13000.1,123.475,7183.5,213580,32.1
Data1,1-Hold,427600,432.065,0.3,-108.465,-13059.4,130.923,7186.4,213403,32.1
Data1,1-Hold,427800,432.751,0.3,-109.151,-13080.1,145.818,7184.2,212925,32.1
Data1,1-Hold,428000,431.183,0.3,-107.583,-13032.7,135.529,7187.8,213191,32.1
Data1,1-Hold,428200,425.793,0.3,-102.193,-12872.7,161.4,7184.2,212512,32.1
Data1,1-Hold,428400,420.012,0.3,-96.4116,-12694.8,147.386,7176.1,212666,32.1
Data1,1-Hold,428600,421.384,0.3,-97.7835,-12736.3,110.54,7175.3,213624,32.1
Data1,1-Hold,428800,424.127,0.3,-100.527,-12819.3,123.083,7180.8,213453,32.1
Data1,1-Hold,429000,426.675,0.3,-103.075,-12896.3,117.791,7184.1,213646,32.1
Data1,1-Hold,429200,425.107,0.2,-101.507,-12848.9,113.088,7195.8,214070,32.1
Data1,1-Hold,429400,425.303,0.3,-101.703,-12854.8,106.228,7210.9,214698,32.1
Data1,1-Hold,429600,422.266,0.3,-98.6655,-12763,88.0006,7226.7,215733,32.1
Data1,1-Hold,429800,422.755,0.4,-99.1555,-12777.8,79.7689,7251.3,216638,32.1
Data1,1-Hold,430000,419.522,0.4,-95.9216,-12683,70.8512,7283.3,217797,32.1
Data1,1-Hold,430200,425.695,0.4,-102.095,-12866.7,90.4505,7311.5,218139,32.1
Data1,1-Hold,430400,423.931,0.3,-100.331,-12813.4,91.5284,7330.5,218781,32.1
Data1,1-Hold,430600,424.715,0.4,-101.115,-12834,94.6643,7352.9,219294,32.1
Data1,1-Hold,430800,422.559,0.2,-98.9595,-12768.8,73.1051,7374,220596,32.1
Data1,1-Hold,431000,421.58,0.5,-97.9795,-12739.2,96.6242,7399.2,220638,32.1
Data1,1-Hold,431200,420.012,0.4,-96.4116,-12691.8,130.335,7411.9,220172,32.1
Data1,1-Hold,431400,416.19,0.4,-92.5897,-12576.2,150.522,7417.3,219770,32.1
Data1,1-Hold,431600,411.192,0.4,-87.5919,-12425,116.223,7423.3,220935,32
Data1,1-Hold,431800,413.446,0.4,-89.8459,-12493.2,117.987,7437.2,221250,32
Data1,1-Hold,432000,407.958,0.4,-84.3581,-12327.2,164.144,7448.2,220250,32
Data1,1-Hold,432200,406.684,0.4,-83.0841,-12288.7,137.783,7448.6,221096,32
Data1,1-Hold,432400,406.488,0.4,-82.8881,-12282.7,127.983,7452.8,221520,32
Data1,1-Hold,432600,409.428,0.4,-85.828,-12371.7,160.126,7462.5,220783,31.9
Data1,1-Hold,432800,406.096,0.4,-82.4961,-12270.9,169.337,7464,220601,31.9
Data1,1-Hold,433000,401.784,0.4,-78.1843,-12140.5,150.13,7463.3,221158,31.9
Data1,1-Hold,433200,404.332,0.4,-80.7322,-12217.5,143.858,7465.3,221442,31.9
Data1,1-Hold,433400,407.762,0.3,-84.1621,-12321.3,122.691,7469.5,222100,31.9
Data1,1-Hold,433600,404.528,0.3,-80.9282,-12223.4,148.758,7480.6,221672,31.7
Data1,1-Hold,433800,404.724,0.4,-81.1242,-12229.4,172.767,7484.6,221130,31.7
Data1,1-Hold,434000,397.08,0.5,-73.4805,-12004.2,186.781,7465.2,220473,31.7
Data1,1-Hold,434200,395.415,0.3,-71.8146,-11950.8,159.342,7448.9,220616,31.7
Data1,1-Hold,434400,393.161,0.4,-69.5606,-11882.6,143.172,7445.6,220876,31.7
Data1,1-Hold,434600,395.709,0.4,-72.1085,-11959.7,132.883,7448.9,221235,31.7
Data1,1-Hold,434800,395.905,0.3,-72.3045,-11962.6,136.607,7457.4,221343,31.7
Data1,1-Hold,435000,389.241,0.4,-65.6408,-11761.1,108.58,7465,222415,31.7
Data1,1-Hold,435200,396.493,0.4,-72.8925,-11980.4,130.531,7480,222168,31.7
Data1,1-Hold,435400,396.689,0.4,-73.0885,-11986.3,136.411,7489.8,222272,31.7
Data1,1-Hold,435600,397.668,0.3,-74.0685,-12012.9,108.678,7501.2,223440,31.7
Data1,1-Hold,435800,400.216,0.4,-76.6164,-12093,99.7601,7521.7,224288,31.7
Data1,1-Hold,436000,401.882,0.4,-78.2823,-12143.4,63.9915,7544.8,225975,31.7
Data1,1-Hold,436200,398.942,0.4,-75.3424,-12054.5,36.7486,7581.3,227803,31.7
Data1,1-Hold,436400,400.216,0.5,-76.6164,-12093,73.8891,7619.8,227865,31.7
Data1,1-Hold,436600,397.08,0.4,-73.4805,-11998.2,89.9605,7652.2,228404,31.7
Data1,1-Hold,436800,392.475,0.5,-68.8747,-11855.8,111.03,7680.6,228671,31.8
Data1,1-Hold,437000,392.377,0.4,-68.7767,-11855.9,149.738,7698.3,228163,31.8
Data1,1-Hold,437200,393.945,0.5,-70.3446,-11903.3,106.62,7710.5,229839,31.8
Data1,1-Hold,437400,397.57,0.5,-73.9705,-12010,78.2989,7736.9,231355,31.8
Data1,1-Hold,437600,403.94,0.5,-80.3402,-12202.6,83.6887,7770.2,232139,31.8
Data1,1-Hold,437800,400.51,0.5,-76.9104,-12095.9,88.7845,7801.5,232995,31.9
Data1,1-Hold,438000,394.337,0.5,-70.7366,-11909.1,104.66,7835.3,233477,31.9
Data1,1-Hold,438200,392.475,0.5,-68.8747,-11855.8,132.001,7863.9,233587,31.9
Data1,1-Hold,438400,389.241,0.5,-65.6408,-11761.1,154.834,7880,233520,31.9
Data1,1-Hold,438600,392.181,0.6,-68.5807,-11850,134.745,7895.7,234527,31.9
Data1,1-Hold,438800,386.889,0.5,-63.2889,-11686.9,112.5,7916.2,235789,32
Data1,1-Hold,439000,391.397,0.5,-67.7967,-11826.3,144.642,7931.2,235461,32
Data1,1-Hold,439200,398.06,0.3,-74.4605,-12024.8,131.609,7933.6,235961,32
Data1,1-Hold,439400,399.04,0.5,-75.4404,-12054.4,134.157,7934.9,235930,32
Data1,1-Hold,439600,394.925,0.6,-71.3246,-11933,158.068,7935.2,235228,32
Data1,1-Hold,439800,395.219,0.5,-71.6186,-11938.8,166.3,7934.4,234982,32
Data1,1-Hold,440000,392.475,0.4,-68.8747,-11852.8,154.932,7935.1,235317,32
Data1,1-Hold,440200,387.673,0.4,-64.0729,-11713.6,149.738,7935.2,235483,32
Data1,1-Hold,440400,390.809,0.5,-67.2087,-11805.5,180.117,7935.2,234564,32
Data1,1-Hold,440600,385.125,0.5,-61.525,-11633.5,202.46,7930.7,233879,32
Data1,1-Hold,440800,382.185,0.4,-58.5851,-11544.6,228.429,7912.2,232658,32
Data1,1-Hold,441000,382.969,0.4,-59.369,-11571.4,172.963,7892.5,233582,32.1
Data1,1-Hold,441200,380.519,0.4,-56.9191,-11497.3,187.173,7894.4,233095,32.1
Data1,1-Hold,441400,378.461,0.4,-54.8612,-11432,215.396,7886.9,232139,32.1
Data1,1-Hold,441600,381.891,0.4,-58.2911,-11538.8,232.643,7862,231076,32.1
Data1,1-Hold,441800,382.185,0.6,-58.5851,-11547.6,216.18,7830.7,230612,32.1
Data1,1-Hold,442000,378.069,0.5,-54.4692,-11423.2,216.964,7808,229799,32.1
Data1,1-Hold,442200,376.501,0.3,-52.9013,-11378.8,204.224,7780.1,229425,32.1
Data1,1-Hold,442400,378.167,0.3,-54.5672,-11429.1,181.783,7758.7,229369,32.1
Data1,1-Hold,442600,384.047,0.3,-60.447,-11607,190.603,7746.6,228639,32.1
Data1,1-Hold,442800,382.577,0.3,-58.9771,-11562.5,221.177,7728.9,227312,32.1
Data1,1-Hold,443000,376.991,0.4,-53.3913,-11393.6,186.879,7697.4,227451,32.2
Data1,1-Hold,443200,372.189,0.3,-48.5895,-11248.3,173.061,7689.1,227337,32.2
Data1,1-Hold,443400,374.149,0.3,-50.5494,-11307.6,129.159,7689.3,228604,32.2
Data1,1-Hold,443600,377.481,0.3,-53.8813,-11405.4,124.651,7705.4,229094,32.2
Data1,1-Hold,443800,378.363,0.4,-54.7632,-11432.1,107.11,7722.8,230154,32.2
Data1,1-Hold,444000,384.439,0.4,-60.839,-11615.8,141.702,7742,229728,32.2
Data1,1-Hold,444200,378.657,0.4,-55.0572,-11440.9,177.569,7746.3,228942,32.2
Data1,1-Hold,444400,380.127,0.4,-56.5272,-11488.4,184.233,7734.5,228508,32.2
Data1,1-Hold,444600,381.793,0.4,-58.1931,-11535.8,171.885,7728.7,228546,32.2
Data1,1-Hold,444800,377.089,0.4,-53.4893,-11393.5,166.593,7727.7,228697,32.2
Data1,1-Hold,445000,372.483,0.4,-48.8835,-11254.2,169.729,7723.6,228569,32.2
Data1,1-Hold,445200,369.74,0.3,-46.1396,-11171.2,151.796,7722.5,228945,32.3
Data1,1-Hold,445400,373.855,0.4,-50.2554,-11295.7,118.183,7734,230134,32.3
Data1,1-Hold,445600,373.463,0.4,-49.8634,-11283.8,167.083,7744.3,229139,32.3
Data1,1-Hold,445800,368.662,0.4,-45.0616,-11138.6,163.654,7737.4,229173,32.3
Data1,1-Hold,446000,364.252,0.4,-40.6518,-11005.2,153.462,7735.7,229339,32.3
Data1,1-Hold,446200,371.21,0.4,-47.6095,-11215.7,142.29,7737.7,229698,32.3
Data1,1-Hold,446400,375.227,0.3,-51.6273,-11337.2,152.482,7744.3,229562,32.3
Data1,1-Hold,446600,371.503,0.4,-47.9035,-11224.6,137.685,7750.6,230173,32.3
Data1,1-Hold,446800,366.408,0.4,-42.8077,-11070.4,125.729,7757.7,230771,32.3
Data1,1-Hold,447000,367.388,0.4,-43.7877,-11100.1,121.809,7770,231210,32.3
Data1,1-Hold,447200,368.858,0.4,-45.2576,-11144.5,136.901,7779,231101,32.4
Data1,1-Hold,447400,371.112,0.4,-47.5115,-11212.7,153.364,7784.8,230769,32.4
Data1,1-Hold,447600,376.501,0.4,-52.9013,-11375.7,151.698,7783.1,230883,32.4
Data1,1-Hold,447800,371.993,0.4,-48.3935,-11239.4,112.108,7793.8,232150,32.4
Data1,1-Hold,448000,377.089,0.5,-53.4893,-11390.5,107.698,7810.6,232819,32.4
Data1,1-Hold,448200,373.561,0.5,-49.9614,-11283.8,104.66,7827.8,233440,32.4
Data1,1-Hold,448400,374.051,0.5,-50.4514,-11301.6,97.8982,7845.7,234159,32.4
Data1,1-Hold,448600,372.581,0.5,-48.9814,-11254.1,125.043,7864.5,233949,32.4
Data1,1-Hold,448800,374.639,0.5,-51.0394,-11316.4,124.161,7877.2,234387,32.4
Data1,1-Hold,449000,376.893,0.5,-53.2933,-11387.6,146.994,7891.2,234123,32.4
Data1,1-Hold,449200,375.717,0.5,-52.1173,-11349,147.974,7894.4,234284,32.4
Data1,1-Hold,449400,377.775,0.5,-54.1752,-11411.2,142.388,7904,234613,32.4
Data1,1-Hold,449600,380.323,0.5,-56.7231,-11488.3,157.774,7913.4,234502,32.4
Data1,1-Hold,449800,381.597,0.5,-57.9971,-11526.8,186.193,7913.9,233751,32.4
Data1,1-Hold,450000,380.617,0.4,-57.0171,-11500.2,145.622,7902.2,234700,32.4
Data1,1-Hold,450200,379.735,0.5,-56.1352,-11470.5,122.593,7907.6,235390,32.4
Data1,1-Hold,450400,379.441,0.5,-55.8412,-11461.6,126.219,7922.3,235662,32.4
Data1,1-Hold,450600,373.561,0.5,-49.9614,-11283.8,138.371,7931.8,235687,32.4
Data1,1-Hold,450800,374.737,0.5,-51.1374,-11322.4,137.587,7933.5,235787,32.4
Data1,1-Hold,451000,371.895,0.4,-48.2955,-11233.4,133.177,7934.3,235950,32.4
Data1,1-Hold,451200,368.76,0.5,-45.1596,-11138.5,163.36,7934.7,235056,32.4
Data1,1-Hold,451400,372.777,0.6,-49.1774,-11260.1,132.197,7934.9,236001,32.3
Data1,1-Hold,451600,368.858,0.5,-45.2576,-11141.5,145.23,7935.1,235616,32.3
Data1,1-Hold,451800,372.973,0.5,-49.3734,-11272.1,106.424,7935,236790,32.3
Data1,1-Hold,452000,370.328,0.4,-46.7275,-11186,145.23,7935,235616,32.3
Data1,1-Hold,452200,376.011,0.5,-52.4113,-11354.9,131.413,7935.1,236034,32.3
Data1,1-Hold,452400,376.109,0.5,-52.5093,-11357.8,142.878,7935.1,235687,32.3
Data1,1-Hold,452600,380.519,0.5,-56.9191,-11500.3,159.048,7935.1,235198,32.3
Data1,1-Hold,452800,378.265,0.5,-54.6652,-11426.1,136.019,7935.1,235895,32.3
Data1,1-Hold,453000,379.931,0.5,-56.3312,-11476.5,129.061,7935.1,236105,32.3
Data1,1-Hold,453200,377.285,0.4,-53.6853,-11396.4,133.667,7935.1,235966,32.3
Data1,1-Hold,453400,375.913,0.5,-52.3133,-11357.9,141.604,7935.1,235726,32.3
Data1,1-Hold,453600,379.147,0.5,-55.5472,-11452.7,135.137,7935.1,235921,32.3
Data1,1-Hold,453800,380.421,0.4,-56.8211,-11497.3,137.783,7935.1,235841,32.3
Data1,1-Hold,454000,379.049,0.5,-55.4492,-11446.7,121.809,7935.1,236324,32.3
Data1,1-Hold,454200,380.323,0.6,-56.7231,-11491.3,126.317,7935.1,236188,32.3
Data1,1-Hold,454400,381.695,0.4,-58.0951,-11532.8,147.68,7935.1,235542,32.3
Data1,1-Hold,454600,384.635,0.5,-61.035,-11618.7,138.371,7935.1,235823,32.3
Data1,1-Hold,454800,380.911,0.5,-57.3111,-11506.1,142.682,7935,235693,32.3
Data1,1-Hold,455000,379.735,0.3,-56.1352,-11470.5,120.241,7935.2,236372,32.3
Data1,1-Hold,455200,384.047,0.6,-60.447,-11600.9,127.493,7935.1,236149,32.3
Data1,1-Hold,455400,383.949,0.5,-60.349,-11598,153.462,7935.1,235367,32.3
Data1,1-Hold,455600,385.615,0.4,-62.0149,-11648.4,142.78,7935.1,235693,32.3
Data1,1-Hold,455800,378.951,0.5,-55.3512,-11449.8,133.471,7935.1,235972,32.3
Data1,1-Hold,456000,380.715,0.4,-57.1151,-11506.2,120.437,7935.2,236363,32.3
Data1,1-Hold,456200,382.087,0.6,-58.4871,-11544.7,114.95,7935.2,236532,32.3
Data1,1-Hold,456400,383.753,0.5,-60.153,-11595.1,89.7645,7935.2,237291,32.3
Data1,1-Hold,456600,385.125,0.4,-61.525,-11636.6,100.74,7935.1,236965,32.4
Data1,1-Hold,456800,388.457,0.5,-64.8568,-11740.4,112.108,7935.1,236618,32.4
Data1,1-Hold,457000,389.241,0.5,-65.6408,-11758,163.262,7935.2,235068,32.4
Data1,1-Hold,457200,392.181,0.5,-68.5807,-11843.9,150.522,7935.2,235459,32.4
Data1,1-Hold,457400,399.726,0.5,-76.1264,-12078.2,128.473,7935.1,236126,32.4
Data1,1-Hold,457600,398.452,0.7,-74.8524,-12036.7,104.856,7935.1,236837,32.4
Data1,1-Hold,457800,396.297,0.6,-72.6965,-11971.4,128.375,7935.2,236126,32.4
Data1,1-Hold,458000,392.083,0.5,-68.4827,-11847,134.745,7935.2,235933,32.4
Data1,1-Hold,458200,398.06,0.4,-74.4605,-12024.8,166.789,7935.1,234964,32.4
Data1,1-Hold,458400,399.432,0.5,-75.8324,-12066.3,133.177,7935,235978,32.4
Data1,1-Hold,458600,404.136,0.5,-80.5362,-12211.6,183.057,7935.1,234472,32.4
Data1,1-Hold,458800,398.844,0.4,-75.2444,-12048.5,173.159,7932.7,234708,32.5
Data1,1-Hold,459000,397.766,0.4,-74.1665,-12015.9,153.952,7932.6,235277,32.5
Data1,1-Hold,459200,396.101,0.5,-72.5005,-11965.5,146.308,7934.7,235556,32.5
Data1,1-Hold,459400,397.766,0.5,-74.1665,-12018.9,139.253,7935.4,235800,32.5
Data1,1-Hold,459600,398.256,0.4,-74.6564,-12027.7,138.763,7935.8,235833,32.5
Data1,1-Hold,459800,393.455,0.4,-69.8546,-11882.5,143.858,7936,235682,32.5
Data1,1-Hold,460000,391.495,0.4,-67.8947,-11826.2,139.253,7935.9,235824,32.5
Data1,1-Hold,460200,388.849,0.4,-65.2488,-11746.2,166.593,7936,234991,32.5
Data1,1-Hold,460400,383.753,0.4,-60.153,-11589,150.326,7936,235489,32.5
Data1,1-Hold,460600,391.397,0.4,-67.7967,-11823.2,146.21,7936,235614,32.5
Data1,1-Hold,460800,386.301,0.5,-62.7009,-11669.1,151.502,7936,235454,32.5
Data1,1-Hold,461000,385.615,0.4,-62.0149,-11651.4,195.208,7935.5,234132,32.5
Data1,1-Hold,461200,384.047,0.5,-60.447,-11604,209.222,7926.9,233596,32.5
Data1,1-Hold,461400,384.831,0.4,-61.231,-11627.7,205.694,7905.1,233146,32.5
Data1,1-Hold,461600,386.105,0.4,-62.5049,-11666.2,174.433,7894.7,233514,32.5
Data1,1-Hold,461800,384.439,0.4,-60.839,-11615.8,127.297,7895.7,234961,32.5
Data1,1-Hold,462000,387.085,0.5,-63.4849,-11692.8,125.631,7913.4,235383,32.5
Data1,1-Hold,462200,386.203,0.4,-62.6029,-11666.1,135.137,7930.6,235676,32.5
Data1,1-Hold,462400,383.753,0.3,-60.153,-11592,132.785,7933.4,235926,32.5
Data1,1-Hold,462600,389.633,0.5,-66.0328,-11772.9,121.123,7934.4,236318,32.5
Data1,1-Hold,462800,389.339,0.3,-65.7388,-11770.1,121.221,7934.9,236333,32.5
Data1,1-Hold,463000,397.374,0.4,-73.7745,-12007.1,163.556,7934.9,235059,32.5
Data1,1-Hold,463200,400.804,0.4,-77.2043,-12110.8,233.035,7926.8,232873,32.5
Data1,1-Hold,463400,401.098,0.3,-77.4983,-12119.7,209.81,7900.7,232864,32.5
Data1,1-Hold,463600,399.726,0.4,-76.1264,-12075.2,210.006,7876.7,232199,32.5
Data1,1-Hold,463800,399.334,0.3,-75.7344,-12066.4,225.489,7854.1,230935,32.5
Data1,1-Hold,464000,399.236,0.3,-75.6364,-12063.4,244.794,7823.7,229604,32.6
Data1,1-Hold,464200,396.591,0.4,-72.9905,-11986.4,254.006,7788.2,228228,32.6
Data1,1-Hold,464400,394.141,0.2,-70.5406,-11906.2,234.995,7738.3,227426,32.6
Data1,1-Hold,464600,394.337,0.2,-70.7366,-11924.3,219.903,7696.6,226573,32.6
Data1,1-Hold,464800,395.121,0.3,-71.5206,-11945,215.2,7659.7,225545,32.6
Data1,1-Hold,465000,397.668,0.4,-74.0685,-12022,215.494,7624.1,224499,32.6
Data1,1-Hold,465200,397.276,0.3,-73.6765,-12007.1,204.714,7596.5,223839,32.6
Data1,1-Hold,465400,395.219,0.3,-71.6186,-11947.9,172.277,7576.2,224121,32.6
Data1,1-Hold,465600,403.156,0.3,-79.5563,-12185,213.24,7559.6,222407,32.6
Data1,1-Hold,465800,399.334,0.3,-75.7344,-12075.4,216.572,7527,221423,32.6
Data1,1-Hold,466000,395.415,0.3,-71.8146,-11950.8,190.799,7495.4,221205,32.6
Data1,1-Hold,466200,400.902,0.2,-77.3023,-12119.8,104.562,7486.5,223232,32.6
Data1,1-Hold,466400,404.038,0.3,-80.4382,-12208.6,39.6884,7512.2,225657,32.6
